CMDLINE /opt/homebrew/Caskroom/miniforge/base/bin/python3.9 train.py
MEM 487.640625 1724702049.8901
MEM 487.640625 1724702049.9952
MEM 487.640625 1724702050.1003
MEM 487.640625 1724702050.2054
MEM 487.640625 1724702050.3105
MEM 487.640625 1724702050.4155
MEM 487.640625 1724702050.5206
MEM 487.640625 1724702050.6257
MEM 487.640625 1724702050.7309
MEM 487.640625 1724702050.8360
MEM 487.671875 1724702050.9410
MEM 487.687500 1724702051.0461
MEM 487.687500 1724702051.1512
MEM 487.703125 1724702051.2563
MEM 487.703125 1724702051.3614
MEM 487.703125 1724702051.4665
MEM 487.703125 1724702051.5716
MEM 487.703125 1724702051.6766
MEM 487.703125 1724702051.7817
MEM 487.734375 1724702051.8868
MEM 487.734375 1724702051.9919
MEM 487.734375 1724702052.0970
MEM 487.781250 1724702052.2021
MEM 487.781250 1724702052.3072
MEM 487.781250 1724702052.4123
MEM 487.781250 1724702052.5174
MEM 487.781250 1724702052.6225
MEM 487.781250 1724702052.7276
MEM 487.781250 1724702052.8327
MEM 487.781250 1724702052.9378
MEM 487.796875 1724702053.0429
MEM 487.796875 1724702053.1480
MEM 487.796875 1724702053.2531
MEM 487.796875 1724702053.3582
MEM 487.796875 1724702053.4633
MEM 487.812500 1724702053.5684
MEM 487.812500 1724702053.6735
MEM 487.812500 1724702053.7786
MEM 487.812500 1724702053.8836
MEM 487.812500 1724702053.9887
MEM 487.812500 1724702054.0938
MEM 487.828125 1724702054.1989
MEM 487.828125 1724702054.3040
MEM 487.828125 1724702054.4091
MEM 487.828125 1724702054.5142
MEM 487.828125 1724702054.6193
MEM 487.828125 1724702054.7244
MEM 487.828125 1724702054.8295
MEM 487.828125 1724702054.9346
MEM 487.843750 1724702055.0397
MEM 487.843750 1724702055.1447
MEM 487.843750 1724702055.2498
MEM 487.859375 1724702055.3549
MEM 487.859375 1724702055.4600
MEM 487.859375 1724702055.5651
MEM 487.859375 1724702055.6703
MEM 487.859375 1724702055.7754
MEM 487.859375 1724702055.8804
MEM 487.859375 1724702055.9855
MEM 487.859375 1724702056.0906
MEM 487.859375 1724702056.1957
MEM 487.859375 1724702056.3009
MEM 487.859375 1724702056.4059
MEM 487.875000 1724702056.5110
MEM 487.875000 1724702056.6161
MEM 487.875000 1724702056.7212
MEM 487.875000 1724702056.8263
MEM 487.875000 1724702056.9314
MEM 487.890625 1724702057.0365
MEM 487.890625 1724702057.1416
MEM 487.890625 1724702057.2467
MEM 487.906250 1724702057.3518
MEM 487.906250 1724702057.4569
MEM 487.906250 1724702057.5620
MEM 487.937500 1724702057.6672
MEM 487.937500 1724702057.7723
MEM 487.937500 1724702057.8773
MEM 487.937500 1724702057.9825
MEM 487.937500 1724702058.0876
MEM 487.937500 1724702058.1927
MEM 487.937500 1724702058.2978
MEM 487.937500 1724702058.4029
MEM 487.953125 1724702058.5080
MEM 487.953125 1724702058.6131
MEM 487.953125 1724702058.7181
MEM 487.953125 1724702058.8232
MEM 487.953125 1724702058.9283
MEM 487.953125 1724702059.0317
MEM 487.968750 1724702059.1368
MEM 487.968750 1724702059.2419
MEM 487.968750 1724702059.3470
MEM 487.968750 1724702059.4521
MEM 487.968750 1724702059.5572
MEM 487.968750 1724702059.6624
MEM 487.968750 1724702059.7675
MEM 487.968750 1724702059.8726
MEM 487.984375 1724702059.9777
MEM 487.984375 1724702060.0829
MEM 487.984375 1724702060.1879
MEM 487.984375 1724702060.2930
MEM 487.984375 1724702060.3981
MEM 487.984375 1724702060.5032
MEM 487.984375 1724702060.6083
MEM 487.984375 1724702060.7134
MEM 487.984375 1724702060.8185
MEM 487.984375 1724702060.9236
MEM 487.984375 1724702061.0287
MEM 488.000000 1724702061.1338
MEM 488.000000 1724702061.2389
MEM 488.015625 1724702061.3440
MEM 488.015625 1724702061.4491
MEM 488.015625 1724702061.5542
MEM 488.015625 1724702061.6593
MEM 488.015625 1724702061.7644
MEM 488.015625 1724702061.8695
MEM 488.015625 1724702061.9746
MEM 488.015625 1724702062.0797
MEM 488.015625 1724702062.1843
MEM 488.031250 1724702062.2895
MEM 488.031250 1724702062.3946
MEM 488.046875 1724702062.4997
MEM 488.046875 1724702062.6044
MEM 488.046875 1724702062.7095
MEM 488.046875 1724702062.8146
MEM 488.046875 1724702062.9197
MEM 488.046875 1724702063.0248
MEM 488.046875 1724702063.1299
MEM 488.046875 1724702063.2311
MEM 488.046875 1724702063.3343
MEM 488.046875 1724702063.4394
MEM 488.046875 1724702063.5445
MEM 488.046875 1724702063.6454
MEM 488.046875 1724702063.7505
MEM 488.046875 1724702063.8556
MEM 488.062500 1724702063.9607
MEM 488.062500 1724702064.0658
MEM 488.062500 1724702064.1709
MEM 488.062500 1724702064.2760
MEM 488.062500 1724702064.3811
MEM 488.062500 1724702064.4862
MEM 488.062500 1724702064.5913
MEM 488.062500 1724702064.6964
MEM 488.062500 1724702064.8015
MEM 488.062500 1724702064.9066
MEM 488.062500 1724702065.0117
MEM 488.062500 1724702065.1168
MEM 488.062500 1724702065.2194
MEM 488.062500 1724702065.3245
MEM 488.093750 1724702065.4297
MEM 488.093750 1724702065.5348
MEM 488.093750 1724702065.6399
MEM 488.109375 1724702065.7450
MEM 488.109375 1724702065.8501
MEM 488.109375 1724702065.9552
MEM 488.109375 1724702066.0603
MEM 488.109375 1724702066.1654
MEM 488.125000 1724702066.2705
MEM 488.125000 1724702066.3756
MEM 488.125000 1724702066.4807
MEM 488.125000 1724702066.5818
MEM 488.125000 1724702066.6869
MEM 488.125000 1724702066.7916
MEM 488.156250 1724702066.8968
MEM 488.156250 1724702067.0019
MEM 488.171875 1724702067.1069
MEM 488.171875 1724702067.2121
MEM 488.171875 1724702067.3172
MEM 488.171875 1724702067.4223
MEM 488.171875 1724702067.5274
MEM 488.171875 1724702067.6310
MEM 488.171875 1724702067.7344
MEM 488.171875 1724702067.8395
MEM 488.171875 1724702067.9446
MEM 488.187500 1724702068.0457
MEM 488.187500 1724702068.1508
MEM 488.187500 1724702068.2558
MEM 488.203125 1724702068.3609
MEM 488.203125 1724702068.4660
MEM 488.218750 1724702068.5711
MEM 488.218750 1724702068.6762
MEM 488.218750 1724702068.7813
MEM 488.234375 1724702068.8844
MEM 488.234375 1724702068.9895
MEM 488.234375 1724702069.0946
MEM 488.234375 1724702069.1997
MEM 488.234375 1724702069.3010
MEM 488.234375 1724702069.4061
MEM 488.234375 1724702069.5112
MEM 488.234375 1724702069.6163
MEM 488.671875 1724702069.7214
MEM 488.671875 1724702069.8265
MEM 488.671875 1724702069.9315
MEM 488.687500 1724702070.0366
MEM 488.687500 1724702070.1417
MEM 488.703125 1724702070.2468
MEM 488.718750 1724702070.3519
MEM 488.718750 1724702070.4570
MEM 488.718750 1724702070.5621
MEM 488.718750 1724702070.6672
MEM 488.718750 1724702070.7723
MEM 488.718750 1724702070.8774
MEM 488.718750 1724702070.9824
MEM 488.718750 1724702071.0875
MEM 488.718750 1724702071.1927
MEM 488.718750 1724702071.2978
MEM 488.718750 1724702071.4028
MEM 488.718750 1724702071.5079
MEM 488.718750 1724702071.6130
MEM 488.734375 1724702071.7181
MEM 488.734375 1724702071.8232
MEM 488.734375 1724702071.9282
MEM 488.734375 1724702072.0335
MEM 488.734375 1724702072.1386
MEM 511.343750 1724702072.2436
MEM 591.265625 1724702072.3486
MEM 610.265625 1724702072.4537
MEM 610.343750 1724702072.5589
MEM 610.343750 1724702072.6640
MEM 610.375000 1724702072.7678
MEM 610.375000 1724702072.8729
MEM 618.031250 1724702072.9781
MEM 618.031250 1724702073.0832
MEM 618.031250 1724702073.1883
MEM 618.031250 1724702073.2935
MEM 618.031250 1724702073.3986
MEM 618.031250 1724702073.5038
MEM 618.031250 1724702073.6089
MEM 618.031250 1724702073.7141
MEM 621.859375 1724702073.8192
MEM 621.859375 1724702073.9244
MEM 621.859375 1724702074.0282
MEM 621.859375 1724702074.1316
MEM 621.859375 1724702074.2368
MEM 621.859375 1724702074.3419
MEM 621.859375 1724702074.4470
MEM 621.875000 1724702074.5522
MEM 621.875000 1724702074.6573
MEM 621.875000 1724702074.7624
MEM 621.875000 1724702074.8676
MEM 621.875000 1724702074.9728
MEM 621.875000 1724702075.0779
MEM 621.875000 1724702075.1831
MEM 621.875000 1724702075.2883
MEM 621.875000 1724702075.3934
MEM 621.875000 1724702075.4986
MEM 621.875000 1724702075.6038
MEM 621.875000 1724702075.7089
MEM 621.875000 1724702075.8140
MEM 621.875000 1724702075.9165
MEM 621.875000 1724702076.0186
MEM 621.875000 1724702076.1237
MEM 621.875000 1724702076.2289
MEM 621.875000 1724702076.3340
MEM 621.875000 1724702076.4391
MEM 621.875000 1724702076.5443
MEM 621.875000 1724702076.6494
MEM 621.875000 1724702076.7502
MEM 621.875000 1724702076.8553
MEM 621.875000 1724702076.9604
MEM 621.875000 1724702077.0656
MEM 621.875000 1724702077.1707
MEM 621.875000 1724702077.2758
MEM 621.812500 1724702077.3809
MEM 621.765625 1724702077.4861
MEM 621.765625 1724702077.5912
MEM 621.765625 1724702077.6964
MEM 621.765625 1724702077.8012
MEM 621.765625 1724702077.9063
MEM 621.765625 1724702078.0114
MEM 621.765625 1724702078.1167
MEM 621.765625 1724702078.2179
MEM 621.765625 1724702078.3230
MEM 621.765625 1724702078.4281
MEM 621.765625 1724702078.5333
MEM 621.765625 1724702078.6384
MEM 621.765625 1724702078.7435
MEM 621.765625 1724702078.8487
MEM 621.765625 1724702078.9538
MEM 621.765625 1724702079.0589
MEM 621.765625 1724702079.1641
MEM 621.765625 1724702079.2692
MEM 621.765625 1724702079.3743
MEM 621.765625 1724702079.4794
MEM 621.765625 1724702079.5845
MEM 621.765625 1724702079.6897
MEM 621.765625 1724702079.7948
MEM 621.765625 1724702079.8999
MEM 621.765625 1724702080.0050
MEM 621.765625 1724702080.1101
MEM 621.765625 1724702080.2146
MEM 621.765625 1724702080.3197
MEM 621.765625 1724702080.4242
MEM 621.765625 1724702080.5293
MEM 621.765625 1724702080.6344
MEM 621.765625 1724702080.7396
MEM 621.765625 1724702080.8447
MEM 621.765625 1724702080.9498
MEM 621.765625 1724702081.0549
MEM 621.765625 1724702081.1600
MEM 621.765625 1724702081.2651
MEM 621.765625 1724702081.3701
MEM 621.765625 1724702081.4753
MEM 621.765625 1724702081.5804
MEM 621.765625 1724702081.6812
MEM 621.765625 1724702081.7852
MEM 621.765625 1724702081.8903
MEM 621.750000 1724702081.9954
MEM 621.750000 1724702082.1005
MEM 621.750000 1724702082.2057
MEM 621.750000 1724702082.3108
MEM 621.750000 1724702082.4160
MEM 621.750000 1724702082.5211
MEM 621.750000 1724702082.6262
MEM 621.765625 1724702082.7314
MEM 621.765625 1724702082.8365
MEM 621.781250 1724702082.9416
MEM 621.796875 1724702083.0468
MEM 621.812500 1724702083.1516
MEM 621.812500 1724702083.2567
MEM 621.828125 1724702083.3619
MEM 621.843750 1724702083.4670
MEM 621.843750 1724702083.5721
MEM 621.859375 1724702083.6773
MEM 621.875000 1724702083.7824
MEM 621.875000 1724702083.8875
MEM 621.875000 1724702083.9927
MEM 621.875000 1724702084.0930
MEM 621.875000 1724702084.1981
MEM 621.875000 1724702084.3032
MEM 621.875000 1724702084.4083
MEM 621.875000 1724702084.5134
MEM 621.875000 1724702084.6185
MEM 621.875000 1724702084.7236
MEM 621.875000 1724702084.8288
MEM 621.875000 1724702084.9333
MEM 621.875000 1724702085.0379
MEM 621.875000 1724702085.1430
MEM 621.875000 1724702085.2481
MEM 621.875000 1724702085.3532
MEM 621.875000 1724702085.4583
MEM 621.875000 1724702085.5635
MEM 621.875000 1724702085.6686
MEM 621.875000 1724702085.7737
MEM 621.875000 1724702085.8754
MEM 621.875000 1724702085.9805
MEM 621.875000 1724702086.0856
MEM 621.875000 1724702086.1907
MEM 621.875000 1724702086.2911
MEM 621.875000 1724702086.3962
MEM 621.875000 1724702086.5013
MEM 621.875000 1724702086.6064
MEM 621.875000 1724702086.7116
MEM 621.875000 1724702086.8167
MEM 621.875000 1724702086.9219
MEM 621.875000 1724702087.0270
MEM 621.875000 1724702087.1312
MEM 621.875000 1724702087.2363
MEM 621.875000 1724702087.3415
MEM 621.875000 1724702087.4466
MEM 621.875000 1724702087.5517
MEM 621.875000 1724702087.6568
MEM 621.875000 1724702087.7620
MEM 621.875000 1724702087.8671
MEM 621.875000 1724702087.9722
MEM 621.875000 1724702088.0773
MEM 621.875000 1724702088.1824
MEM 621.875000 1724702088.2876
MEM 621.875000 1724702088.3927
MEM 621.875000 1724702088.4978
MEM 621.875000 1724702088.6029
MEM 621.875000 1724702088.7080
MEM 621.875000 1724702088.8131
MEM 621.875000 1724702088.9183
MEM 621.875000 1724702089.0234
MEM 621.875000 1724702089.1285
MEM 621.875000 1724702089.2336
MEM 621.875000 1724702089.3387
MEM 621.875000 1724702089.4438
MEM 621.875000 1724702089.5489
MEM 621.875000 1724702089.6541
MEM 621.875000 1724702089.7592
MEM 621.875000 1724702089.8643
MEM 621.875000 1724702089.9694
MEM 621.875000 1724702090.0745
MEM 621.875000 1724702090.1797
MEM 621.875000 1724702090.2814
MEM 621.875000 1724702090.3865
MEM 621.875000 1724702090.4882
MEM 621.875000 1724702090.5933
MEM 621.875000 1724702090.6984
MEM 621.875000 1724702090.8036
MEM 621.875000 1724702090.9087
MEM 621.875000 1724702091.0138
MEM 621.875000 1724702091.1189
MEM 621.875000 1724702091.2240
MEM 621.875000 1724702091.3292
MEM 621.875000 1724702091.4343
MEM 621.875000 1724702091.5394
MEM 621.875000 1724702091.6446
MEM 621.875000 1724702091.7497
MEM 621.875000 1724702091.8548
MEM 621.875000 1724702091.9600
MEM 621.875000 1724702092.0651
MEM 621.828125 1724702092.1702
MEM 621.828125 1724702092.2754
MEM 621.828125 1724702092.3805
MEM 621.828125 1724702092.4856
MEM 621.828125 1724702092.5907
MEM 621.828125 1724702092.6958
MEM 621.828125 1724702092.8009
MEM 621.828125 1724702092.9060
MEM 621.828125 1724702093.0111
MEM 621.828125 1724702093.1162
MEM 621.828125 1724702093.2213
MEM 621.828125 1724702093.3264
MEM 621.828125 1724702093.4315
MEM 621.828125 1724702093.5366
MEM 621.828125 1724702093.6417
MEM 621.828125 1724702093.7469
MEM 621.828125 1724702093.8520
MEM 621.828125 1724702093.9571
MEM 621.828125 1724702094.0622
MEM 621.828125 1724702094.1673
MEM 621.828125 1724702094.2724
MEM 621.828125 1724702094.3775
MEM 621.828125 1724702094.4826
MEM 621.828125 1724702094.5877
MEM 621.828125 1724702094.6929
MEM 621.828125 1724702094.7980
MEM 621.828125 1724702094.9031
MEM 621.828125 1724702095.0082
MEM 621.828125 1724702095.1134
MEM 621.828125 1724702095.2185
MEM 621.828125 1724702095.3236
MEM 621.828125 1724702095.4287
MEM 621.828125 1724702095.5338
MEM 621.828125 1724702095.6390
MEM 621.828125 1724702095.7441
MEM 621.828125 1724702095.8492
MEM 621.828125 1724702095.9543
MEM 621.828125 1724702096.0594
MEM 621.828125 1724702096.1645
MEM 621.828125 1724702096.2696
MEM 621.828125 1724702096.3747
MEM 621.828125 1724702096.4799
MEM 621.828125 1724702096.5819
MEM 621.828125 1724702096.6870
MEM 621.828125 1724702096.7921
MEM 621.828125 1724702096.8973
MEM 621.828125 1724702097.0023
MEM 621.828125 1724702097.1075
MEM 621.828125 1724702097.2119
MEM 621.828125 1724702097.3170
MEM 621.828125 1724702097.4221
MEM 621.828125 1724702097.5273
MEM 621.828125 1724702097.6324
MEM 621.828125 1724702097.7375
MEM 621.828125 1724702097.8424
MEM 621.828125 1724702097.9475
MEM 621.828125 1724702098.0527
MEM 621.828125 1724702098.1535
MEM 621.828125 1724702098.2586
MEM 621.828125 1724702098.3637
MEM 621.828125 1724702098.4689
MEM 621.828125 1724702098.5740
MEM 621.828125 1724702098.6791
MEM 621.828125 1724702098.7837
MEM 621.828125 1724702098.8888
MEM 621.828125 1724702098.9932
MEM 621.828125 1724702099.0983
MEM 621.828125 1724702099.2034
MEM 621.828125 1724702099.3063
MEM 621.828125 1724702099.4115
MEM 621.828125 1724702099.5166
MEM 621.828125 1724702099.6210
MEM 621.828125 1724702099.7260
MEM 621.828125 1724702099.8311
MEM 621.828125 1724702099.9362
MEM 621.828125 1724702100.0413
MEM 621.828125 1724702100.1465
MEM 621.828125 1724702100.2489
MEM 621.828125 1724702100.3540
MEM 621.828125 1724702100.4591
MEM 621.828125 1724702100.5643
MEM 621.828125 1724702100.6694
MEM 621.828125 1724702100.7745
MEM 621.828125 1724702100.8795
MEM 621.828125 1724702100.9847
MEM 621.828125 1724702101.0898
MEM 621.828125 1724702101.1950
MEM 621.828125 1724702101.3001
MEM 621.828125 1724702101.4052
MEM 621.828125 1724702101.5103
MEM 621.828125 1724702101.6154
MEM 621.828125 1724702101.7205
MEM 621.828125 1724702101.8256
MEM 621.828125 1724702101.9307
MEM 621.828125 1724702102.0359
MEM 621.828125 1724702102.1410
MEM 621.828125 1724702102.2461
MEM 621.828125 1724702102.3512
MEM 621.828125 1724702102.4563
MEM 621.828125 1724702102.5615
MEM 621.828125 1724702102.6666
MEM 621.828125 1724702102.7717
MEM 621.828125 1724702102.8769
MEM 621.828125 1724702102.9811
MEM 621.828125 1724702103.0863
MEM 621.828125 1724702103.1914
MEM 621.828125 1724702103.2965
MEM 621.828125 1724702103.4017
MEM 621.828125 1724702103.5068
MEM 621.828125 1724702103.6119
MEM 621.828125 1724702103.7170
MEM 621.828125 1724702103.8221
MEM 621.828125 1724702103.9260
MEM 621.828125 1724702104.0312
MEM 621.828125 1724702104.1337
MEM 621.828125 1724702104.2389
MEM 621.828125 1724702104.3427
MEM 621.828125 1724702104.4478
MEM 621.828125 1724702104.5504
MEM 621.828125 1724702104.6556
MEM 621.828125 1724702104.7574
MEM 621.828125 1724702104.8626
MEM 621.828125 1724702104.9627
MEM 621.828125 1724702105.0679
MEM 621.828125 1724702105.1729
MEM 621.828125 1724702105.2753
MEM 621.828125 1724702105.3804
MEM 621.828125 1724702105.4855
MEM 621.828125 1724702105.5906
MEM 621.828125 1724702105.6957
MEM 621.828125 1724702105.8008
MEM 621.828125 1724702105.9059
MEM 621.828125 1724702106.0110
MEM 621.828125 1724702106.1161
MEM 621.828125 1724702106.2212
MEM 621.828125 1724702106.3264
MEM 621.828125 1724702106.4314
MEM 621.828125 1724702106.5366
MEM 621.828125 1724702106.6417
MEM 621.828125 1724702106.7468
MEM 621.828125 1724702106.8485
MEM 621.828125 1724702106.9537
MEM 621.828125 1724702107.0554
MEM 621.828125 1724702107.1606
MEM 621.828125 1724702107.2657
MEM 621.828125 1724702107.3684
MEM 621.828125 1724702107.4735
MEM 621.828125 1724702107.5786
MEM 621.828125 1724702107.6814
MEM 621.828125 1724702107.7865
MEM 621.828125 1724702107.8917
MEM 621.828125 1724702107.9927
MEM 621.828125 1724702108.0978
MEM 621.828125 1724702108.2031
MEM 621.828125 1724702108.3083
MEM 621.828125 1724702108.4134
MEM 621.828125 1724702108.5185
MEM 621.828125 1724702108.6237
MEM 621.828125 1724702108.7288
MEM 621.828125 1724702108.8339
MEM 621.828125 1724702108.9390
MEM 621.828125 1724702109.0442
MEM 621.828125 1724702109.1493
MEM 621.828125 1724702109.2544
MEM 621.828125 1724702109.3591
MEM 621.828125 1724702109.4642
MEM 621.828125 1724702109.5693
MEM 621.828125 1724702109.6744
MEM 621.828125 1724702109.7795
MEM 621.828125 1724702109.8846
MEM 621.828125 1724702109.9897
MEM 621.828125 1724702110.0948
MEM 621.828125 1724702110.1999
MEM 621.828125 1724702110.3050
MEM 621.828125 1724702110.4054
MEM 621.828125 1724702110.5105
MEM 621.828125 1724702110.6156
MEM 621.828125 1724702110.7207
MEM 621.828125 1724702110.8259
MEM 621.828125 1724702110.9310
MEM 621.828125 1724702111.0361
MEM 621.828125 1724702111.1412
MEM 621.828125 1724702111.2464
MEM 621.828125 1724702111.3515
MEM 621.828125 1724702111.4566
MEM 621.828125 1724702111.5617
MEM 621.828125 1724702111.6668
MEM 621.828125 1724702111.7720
MEM 621.828125 1724702111.8771
MEM 621.828125 1724702111.9819
MEM 621.828125 1724702112.0870
MEM 621.828125 1724702112.1921
MEM 621.828125 1724702112.2973
MEM 621.828125 1724702112.4024
MEM 621.828125 1724702112.5075
MEM 621.828125 1724702112.6127
MEM 621.828125 1724702112.7178
MEM 621.828125 1724702112.8229
MEM 621.828125 1724702112.9280
MEM 621.828125 1724702113.0331
MEM 621.828125 1724702113.1382
MEM 621.828125 1724702113.2433
MEM 621.828125 1724702113.3484
MEM 621.828125 1724702113.4535
MEM 621.828125 1724702113.5587
MEM 621.828125 1724702113.6638
MEM 621.828125 1724702113.7689
MEM 621.828125 1724702113.8740
MEM 621.828125 1724702113.9791
MEM 621.828125 1724702114.0843
MEM 621.828125 1724702114.1894
MEM 621.828125 1724702114.2945
MEM 621.828125 1724702114.3996
MEM 621.828125 1724702114.5047
MEM 621.828125 1724702114.6098
MEM 621.828125 1724702114.7149
MEM 621.828125 1724702114.8201
MEM 621.828125 1724702114.9252
MEM 621.828125 1724702115.0303
MEM 621.828125 1724702115.1355
MEM 621.828125 1724702115.2406
MEM 621.828125 1724702115.3457
MEM 621.828125 1724702115.4509
MEM 621.828125 1724702115.5560
MEM 621.828125 1724702115.6611
MEM 621.828125 1724702115.7662
MEM 621.828125 1724702115.8714
MEM 621.828125 1724702115.9765
MEM 621.828125 1724702116.0816
MEM 621.828125 1724702116.1868
MEM 621.828125 1724702116.2919
MEM 621.828125 1724702116.3970
MEM 621.828125 1724702116.5021
MEM 621.828125 1724702116.6034
MEM 621.828125 1724702116.7085
MEM 621.828125 1724702116.8136
MEM 621.828125 1724702116.9187
MEM 621.828125 1724702117.0238
MEM 621.828125 1724702117.1285
MEM 621.828125 1724702117.2336
MEM 621.828125 1724702117.3387
MEM 621.828125 1724702117.4407
MEM 621.828125 1724702117.5458
MEM 621.828125 1724702117.6509
MEM 621.828125 1724702117.7560
MEM 621.828125 1724702117.8611
MEM 621.828125 1724702117.9663
MEM 621.828125 1724702118.0713
MEM 621.828125 1724702118.1764
MEM 621.828125 1724702118.2815
MEM 621.828125 1724702118.3866
MEM 621.828125 1724702118.4917
MEM 621.828125 1724702118.5968
MEM 621.828125 1724702118.7019
MEM 621.828125 1724702118.8070
MEM 621.828125 1724702118.9122
MEM 621.828125 1724702119.0173
MEM 621.828125 1724702119.1224
MEM 621.828125 1724702119.2276
MEM 621.828125 1724702119.3327
MEM 621.828125 1724702119.4378
MEM 621.828125 1724702119.5430
MEM 621.828125 1724702119.6476
MEM 621.828125 1724702119.7527
MEM 621.828125 1724702119.8579
MEM 621.828125 1724702119.9630
MEM 621.828125 1724702120.0673
MEM 621.828125 1724702120.1724
MEM 621.828125 1724702120.2775
MEM 621.828125 1724702120.3812
MEM 621.828125 1724702120.4864
MEM 621.828125 1724702120.5915
MEM 621.828125 1724702120.6919
MEM 621.828125 1724702120.7970
MEM 621.828125 1724702120.8972
MEM 621.828125 1724702121.0023
MEM 621.828125 1724702121.1074
MEM 621.828125 1724702121.2125
MEM 621.828125 1724702121.3172
MEM 621.843750 1724702121.4224
MEM 621.843750 1724702121.5274
MEM 621.843750 1724702121.6326
MEM 621.843750 1724702121.7377
MEM 621.843750 1724702121.8428
MEM 621.843750 1724702121.9479
MEM 621.843750 1724702122.0531
MEM 621.843750 1724702122.1582
MEM 621.843750 1724702122.2633
MEM 621.843750 1724702122.3684
MEM 621.843750 1724702122.4735
MEM 621.843750 1724702122.5786
MEM 621.843750 1724702122.6837
MEM 621.843750 1724702122.7889
MEM 621.843750 1724702122.8940
MEM 621.843750 1724702122.9991
MEM 621.843750 1724702123.1042
MEM 621.843750 1724702123.2093
MEM 621.843750 1724702123.3144
MEM 621.843750 1724702123.4195
MEM 621.843750 1724702123.5247
MEM 621.843750 1724702123.6298
MEM 621.843750 1724702123.7349
MEM 621.843750 1724702123.8400
MEM 621.843750 1724702123.9448
MEM 621.843750 1724702124.0499
MEM 621.843750 1724702124.1550
MEM 621.843750 1724702124.2602
MEM 621.843750 1724702124.3653
MEM 621.843750 1724702124.4704
MEM 621.843750 1724702124.5756
MEM 621.843750 1724702124.6807
MEM 621.843750 1724702124.7811
MEM 621.843750 1724702124.8862
MEM 621.843750 1724702124.9913
MEM 621.843750 1724702125.0964
MEM 621.843750 1724702125.2006
MEM 621.843750 1724702125.3057
MEM 621.843750 1724702125.4108
MEM 621.843750 1724702125.5159
MEM 621.843750 1724702125.6210
MEM 621.843750 1724702125.7262
MEM 621.843750 1724702125.8313
MEM 621.843750 1724702125.9364
MEM 621.843750 1724702126.0415
MEM 621.843750 1724702126.1466
MEM 621.843750 1724702126.2517
MEM 621.843750 1724702126.3569
MEM 621.843750 1724702126.4619
MEM 621.843750 1724702126.5671
MEM 621.843750 1724702126.6722
MEM 621.843750 1724702126.7773
MEM 621.843750 1724702126.8824
MEM 621.843750 1724702126.9875
MEM 621.843750 1724702127.0926
MEM 621.859375 1724702127.1977
MEM 621.859375 1724702127.3028
MEM 621.859375 1724702127.4080
MEM 621.859375 1724702127.5131
MEM 621.859375 1724702127.6182
MEM 621.859375 1724702127.7233
MEM 621.859375 1724702127.8285
MEM 621.859375 1724702127.9303
MEM 621.859375 1724702128.0354
MEM 621.859375 1724702128.1405
MEM 621.859375 1724702128.2457
MEM 621.859375 1724702128.3508
MEM 621.859375 1724702128.4559
MEM 621.859375 1724702128.5611
MEM 621.859375 1724702128.6662
MEM 621.859375 1724702128.7713
MEM 621.859375 1724702128.8764
MEM 621.859375 1724702128.9816
MEM 621.859375 1724702129.0867
MEM 621.859375 1724702129.1918
MEM 621.859375 1724702129.2968
MEM 621.859375 1724702129.4020
MEM 621.859375 1724702129.5071
MEM 621.859375 1724702129.6122
MEM 621.859375 1724702129.7173
MEM 621.859375 1724702129.8225
MEM 621.859375 1724702129.9267
MEM 621.859375 1724702130.0318
MEM 621.859375 1724702130.1369
MEM 621.859375 1724702130.2402
MEM 621.859375 1724702130.3453
MEM 621.859375 1724702130.4504
MEM 621.859375 1724702130.5526
MEM 621.859375 1724702130.6577
MEM 621.859375 1724702130.7596
MEM 621.859375 1724702130.8648
MEM 621.859375 1724702130.9699
MEM 621.859375 1724702131.0750
MEM 621.859375 1724702131.1796
MEM 621.859375 1724702131.2847
MEM 621.859375 1724702131.3898
MEM 621.859375 1724702131.4950
MEM 621.859375 1724702131.6001
MEM 621.859375 1724702131.7052
MEM 621.859375 1724702131.8094
MEM 621.859375 1724702131.9146
MEM 621.859375 1724702132.0196
MEM 621.859375 1724702132.1248
MEM 621.859375 1724702132.2299
MEM 621.859375 1724702132.3350
MEM 621.859375 1724702132.4402
MEM 621.859375 1724702132.5453
MEM 621.859375 1724702132.6504
MEM 621.859375 1724702132.7555
MEM 621.859375 1724702132.8606
MEM 621.859375 1724702132.9658
MEM 621.859375 1724702133.0692
MEM 621.859375 1724702133.1743
MEM 621.859375 1724702133.2794
MEM 621.859375 1724702133.3834
MEM 621.859375 1724702133.4885
MEM 621.859375 1724702133.5936
MEM 621.859375 1724702133.6987
MEM 621.859375 1724702133.8038
MEM 621.859375 1724702133.9090
MEM 621.859375 1724702134.0141
MEM 621.859375 1724702134.1192
MEM 621.859375 1724702134.2243
MEM 621.859375 1724702134.3294
MEM 621.859375 1724702134.4345
MEM 621.859375 1724702134.5396
MEM 621.859375 1724702134.6447
MEM 621.859375 1724702134.7498
MEM 621.859375 1724702134.8549
MEM 621.859375 1724702134.9601
MEM 621.859375 1724702135.0652
MEM 621.859375 1724702135.1703
MEM 621.859375 1724702135.2754
MEM 621.859375 1724702135.3806
MEM 621.859375 1724702135.4811
MEM 621.859375 1724702135.5862
MEM 621.859375 1724702135.6914
MEM 621.859375 1724702135.7965
MEM 621.859375 1724702135.9016
